Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,33.651,33.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,34.651,34.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,35.650,35.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,36.650,36.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,37.650,37.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,38.651,38.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,39.651,39.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,40.650,40.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,41.650,41.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,42.650,42.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,43.650,43.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,44.901,44.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,45.651,45.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,46.651,46.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,47.900,47.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,48.650,48.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,49.901,49.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,50.900,50.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,51.900,51.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,52.901,52.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,53.900,53.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,54.650,54.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,55.900,55.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,56.651,56.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,57.650,57.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,58.651,58.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,59.901,59.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,60.650,60.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,61.650,61.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,62.651,62.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,63.650,63.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,64.650,64.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,65.900,65.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,66.901,66.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,67.900,67.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,68.901,68.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,69.901,69.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,70.650,70.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,71.650,71.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,72.650,72.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,73.650,73.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,74.901,74.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,75.651,75.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,76.650,76.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,77.901,77.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,78.651,78.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,79.650,79.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,80.650,80.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,81.650,81.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,82.650,82.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,83.651,83.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,84.650,84.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,85.650,85.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,86.650,86.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,87.650,87.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,88.650,88.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,89.650,89.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,90.651,90.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,91.650,91.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,92.650,92.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,93.650,93.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,94.651,94.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,95.900,95.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,96.650,96.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,97.900,97.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,99.150,99.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,100.151,100.151,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,101.150,101.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,102.151,102.151,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,103.151,103.151,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,104.151,104.151,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,105.400,105.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,106.650,106.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,107.651,107.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,108.650,108.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,109.650,109.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,110.651,110.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,111.900,111.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,112.650,112.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,113.655,113.655,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,114.901,114.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,115.900,115.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,116.901,116.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,117.901,117.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,119.150,119.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,120.151,120.151,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,121.150,121.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,122.150,122.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,123.400,123.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,124.400,124.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,125.651,125.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,126.651,126.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,127.650,127.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,128.401,128.401,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,129.650,129.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,130.651,130.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,131.650,131.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,132.905,132.905,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,133.900,133.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,134.901,134.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,135.900,135.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,137.151,137.151,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,138.150,138.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,139.150,139.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,140.400,140.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,141.400,141.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,142.401,142.401,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,143.655,143.655,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,144.650,144.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,145.900,145.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,147.150,147.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,147.901,147.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,149.150,149.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,150.150,150.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,151.150,151.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,152.400,152.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,153.400,153.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,154.401,154.401,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,155.650,155.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,156.651,156.651,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,157.650,157.650,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,158.652,158.652,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,159.900,159.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,160.901,160.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,161.900,161.900,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,162.901,162.901,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,164.150,164.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,165.400,165.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,166.150,166.150,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,167.400,167.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,168.400,168.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,169.400,169.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_2,,,POINT,170.400,170.400,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_3,,,POINT,171.405,171.405,NA,,
meta_p3,2021-12-13 01:13:22,,C:/Users/user/Dropbox/2021/2021 Fall/EE595/p3_m.mov,346.200,30.02,No focal subject,3beats_1,,,POINT,172.400,172.400,NA,,
