Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,26.401,26.401,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,26.900,26.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,27.400,27.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,27.900,27.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,28.401,28.401,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,28.650,28.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,29.150,29.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,29.651,29.651,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,29.900,29.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,30.400,30.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,30.650,30.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,31.150,31.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,31.650,31.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,32.151,32.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,32.650,32.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,33.150,33.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,33.401,33.401,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,33.900,33.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,34.401,34.401,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,34.901,34.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,35.151,35.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,35.900,35.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,36.400,36.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,36.900,36.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,37.400,37.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,38.151,38.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,38.900,38.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,39.400,39.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,39.650,39.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,40.150,40.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,40.651,40.651,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,41.151,41.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,41.651,41.651,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,41.900,41.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,42.401,42.401,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,42.650,42.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,43.150,43.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,43.650,43.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,44.150,44.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,44.650,44.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,44.900,44.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,45.150,45.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,45.650,45.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,46.151,46.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,46.650,46.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,46.901,46.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,47.651,47.651,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,47.900,47.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,48.400,48.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,48.900,48.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,49.400,49.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,49.651,49.651,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,50.150,50.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,50.650,50.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,51.151,51.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,51.650,51.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,51.901,51.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,52.400,52.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,52.650,52.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,53.150,53.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,53.401,53.401,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,53.901,53.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,54.400,54.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,54.650,54.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,55.150,55.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,55.650,55.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,56.151,56.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,56.400,56.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,56.901,56.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,57.151,57.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,57.651,57.651,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,58.151,58.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,58.400,58.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,58.900,58.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,59.151,59.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,59.650,59.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,59.900,59.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,60.151,60.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,60.400,60.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,60.650,60.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,61.151,61.151,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,61.401,61.401,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,61.900,61.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,62.401,62.401,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,62.901,62.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,63.150,63.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,63.650,63.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,63.901,63.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,64.150,64.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,64.650,64.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,64.901,64.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,65.400,65.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,65.650,65.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,66.150,66.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,66.650,66.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,66.901,66.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,67.400,67.400,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,67.651,67.651,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,68.150,68.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,68.650,68.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,68.901,68.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,69.150,69.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,69.651,69.651,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,69.900,69.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,70.150,70.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,70.650,70.650,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,70.901,70.901,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,71.150,71.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,71.401,71.401,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_2,,,POINT,71.900,71.900,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_3,,,POINT,72.150,72.150,NA,,
f_3,2021-12-06 22:57:26,,C:/Users/Eliana/Dropbox/2021/2021 Fall/EE595/f_3.mov,350.020,30.03,No focal subject,3beats_1,,,POINT,72.400,72.400,NA,,
